name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Punjab,2023-08-09,34.5,28,30.5,48.1,32.9,39.9,27.2,83,1.5,100,25,rain,0,0,25.6,8.6,236.3,1000.8,90.2,20.8,244.1,21.1,8,30,2023-08-09T05:48:38,2023-08-09T19:15:24,0.76,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-10,34,28,30.6,48.3,34.7,40.6,27.7,85.3,5.9,100,79.17,rain,0,0,24.1,9.4,168.2,1002.7,73,21.5,218.9,18.9,8,10,2023-08-10T05:49:16,2023-08-10T19:14:30,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-11,35.1,27.6,30,47.2,32.2,38.2,26.9,84.6,6.3,100,58.33,rain,0,0,29.5,9.4,90.8,1003.1,80.4,19.8,142.2,12.3,6,60,2023-08-11T05:49:53,2023-08-11T19:13:34,0.82,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-12,34.9,27.8,31.1,47.3,33.4,40.3,26.9,79.4,0,0,0,,0,0,24.8,11.2,241.3,1000.4,67.3,20.8,245.3,21.1,8,30,2023-08-12T05:50:30,2023-08-12T19:12:37,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-08-13,34.7,27.9,31.2,48.5,33.2,41,27.2,80.1,0,0,0,,0,0,24.8,12.2,193.4,997.8,79.5,20.8,249.1,21.5,9,30,2023-08-13T05:51:07,2023-08-13T19:11:39,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-08-14,32.4,27.1,29.6,41.7,31,36.7,26.2,82.5,1.3,100,20.83,rain,0,0,36.7,16.6,135.7,1002.3,89.3,20.8,186.8,16.1,7,30,2023-08-14T05:51:44,2023-08-14T19:10:40,0.93,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-15,33.6,26.5,29.6,45.5,26.5,36.4,26.3,83.2,0.2,100,8.33,rain,0,0,20.5,11.2,103,1003.8,64.8,20.6,220.1,19,8,30,2023-08-15T05:52:21,2023-08-15T19:09:40,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-16,35.4,27.9,31.1,47.8,34.2,40.3,27.1,80.5,1.3,100,12.5,rain,0,0,28.4,9.7,335.5,1003,19.4,20.2,259.5,22.1,8,60,2023-08-16T05:52:58,2023-08-16T19:08:40,0,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"42099099999,remote"
Punjab,2023-08-17,35.3,27.8,31.3,49.2,34,41.1,27.3,80.4,0.4,100,16.67,rain,0,0,26.3,9,352.3,1002.2,18.7,20.8,250.3,21.4,8,60,2023-08-17T05:53:34,2023-08-17T19:07:38,0.03,Rain,Clear conditions throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-18,35.5,28.4,31.8,49.2,36.6,42.9,27.8,80.2,0.1,100,4.17,rain,0,0,18,11,105.4,1002.4,19.4,20.8,258.5,22.3,8,30,2023-08-18T05:54:11,2023-08-18T19:06:35,0.06,Rain,Clear conditions throughout the day with morning rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-19,33.5,28.1,30.2,46.8,34.6,39.3,27.4,85.6,1.2,100,16.67,rain,0,0,20.9,7.2,92.5,1003.2,64.6,20.7,202,17.3,7,60,2023-08-19T05:54:47,2023-08-19T19:05:32,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-20,35.4,27.6,31,49.2,33.5,41,27.6,83.5,1,100,16.67,rain,0,0,21.2,7.9,103.4,1003.5,42.1,20.8,225.9,19.6,7,60,2023-08-20T05:55:24,2023-08-20T19:04:27,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-21,35.1,28.3,31.4,49.4,35.4,42.9,28.2,83.8,1.2,100,29.17,rain,0,0,19.8,7.6,155.1,1002,64.9,20.7,187,16,6,60,2023-08-21T05:56:00,2023-08-21T19:03:22,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-22,35.7,28.4,31.3,50.5,35.7,43,28.3,84.6,4.2,100,54.17,rain,0,0,32,10.4,108.9,999.7,96.3,20.7,213.2,18.3,8,60,2023-08-22T05:56:36,2023-08-22T19:02:16,0.2,"Rain, Overcast",Cloudy skies throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-23,32,26.8,28.8,44.2,29.8,36,26.8,89.2,1,100,29.17,rain,0,0,38.5,20.2,130.8,998.9,98.2,20.8,149.5,12.9,5,60,2023-08-23T05:57:12,2023-08-23T19:01:10,0.23,"Rain, Overcast",Cloudy skies throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-24,34.5,26.1,29.8,45.2,26.1,36.6,26.3,82.3,0.3,100,12.5,rain,0,0,29.5,11.9,155.9,998.3,62.9,21.5,234.8,20.2,7,30,2023-08-24T05:57:47,2023-08-24T19:00:02,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-25,34.7,26.1,30,45,26.1,37.1,26.4,82.1,1.4,100,33.33,rain,0,0,28.4,11.2,64.4,998.4,32.2,21.2,242.6,20.9,8,30,2023-08-25T05:58:23,2023-08-25T18:58:54,0.3,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-26,33.9,24.9,28.9,44.6,24.9,34,25.7,83.8,5.6,100,45.83,rain,0,0,24.1,7.9,325.5,1000.6,32.8,20.8,231.2,20,8,30,2023-08-26T05:58:59,2023-08-26T18:57:46,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-27,34.3,26.3,29.9,44.5,26.3,36.1,25.8,80.1,0.4,100,16.67,rain,0,0,25.2,9.7,315.5,1000.5,23.1,20.1,256.1,22.2,8,60,2023-08-27T05:59:34,2023-08-27T18:56:36,0.37,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-28,32.4,26.7,29.1,40.3,26.7,34.2,25.1,80.5,0,0,0,,0,0,24.1,9.4,21.2,1000.6,19.9,20.7,261.4,22.6,8,30,2023-08-28T06:00:09,2023-08-28T18:55:26,0.4,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-08-29,34.4,24.6,29.5,43,24.6,34.5,25.1,78.8,0.2,100,8.33,rain,0,0,24.5,11.9,338.3,1002.9,13,20.8,262.3,22.5,9,30,2023-08-29T06:00:44,2023-08-29T18:54:15,0.44,Rain,Clear conditions throughout the day with rain in the morning and afternoon.,rain,"42077099999,42099099999,remote"
Punjab,2023-08-30,35.4,27,30.6,43.1,31,37,25.4,75.8,0,0,0,,0,0,23.4,10.1,335.9,1004.7,9.4,20.8,245.5,21.3,8,30,2023-08-30T06:01:19,2023-08-30T18:53:04,0.47,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-08-31,35.7,27,31.3,47.3,31.2,39.9,26.6,77,0.1,100,4.17,rain,0,0,22.3,11.2,327.4,1005.3,17.3,20.6,243.5,20.9,8,60,2023-08-31T06:01:54,2023-08-31T18:51:52,0.5,Rain,Clear conditions throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-01,36.4,28.7,32,46.9,35.8,40.8,26.4,74,0,0,0,,0,0,19.4,11,317.1,1004.9,9.8,20.8,241,20.8,8,30,2023-09-01T06:02:29,2023-09-01T18:50:40,0.54,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-09-02,36.1,28,31.7,43.9,34.4,39.3,25.7,72.6,0,0,0,,0,0,27,12.6,286.1,1003.7,13.4,20.8,251.3,21.6,8,10,2023-09-02T06:03:04,2023-09-02T18:49:27,0.57,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-09-03,36.2,27.6,31.3,44.3,31.6,37.8,24.9,70.7,0,0,0,,0,0,24.5,14.8,284.8,1002.5,2.9,20.8,261.2,22.6,9,30,2023-09-03T06:03:38,2023-09-03T18:48:14,0.61,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-09-04,36,26.8,31.2,42.5,29.7,37.1,24.6,69.8,0,0,0,,0,0,20.2,9.4,295,1002.1,2.9,20.8,263.2,22.7,8,10,2023-09-04T06:04:13,2023-09-04T18:47:00,0.64,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-09-05,35.6,26.3,30.3,43.6,26.3,35.6,24.9,74.4,0,0,0,,0,0,28.1,12.6,348.5,1003.9,9.1,20.8,249,21.4,8,60,2023-09-05T06:04:47,2023-09-05T18:45:46,0.67,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-09-06,36.2,26.4,30.7,45.1,26.4,36.8,25.5,76,0,0,0,,0,0,16.6,9.2,1.7,1004.4,6,20.8,254.9,22.1,8,30,2023-09-06T06:05:22,2023-09-06T18:44:32,0.71,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-09-07,36.6,26.7,31.2,45.8,26.7,37.9,25.4,72.7,0,0,0,,0,0,18.4,9.4,1.3,1003.6,5.1,20.7,261.5,22.7,8,30,2023-09-07T06:05:56,2023-09-07T18:43:17,0.75,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-09-08,37,27.1,31.1,47.5,31.3,39.2,26.4,77.5,1.8,100,12.5,rain,0,0,20.2,9.7,137.6,1003.6,11.7,20.8,240,20.5,8,60,2023-09-08T06:06:30,2023-09-08T18:42:02,0.77,Rain,Clear conditions throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-09,34.2,26.7,30,44.3,26.7,36.6,25.8,78.8,0.2,100,4.17,rain,0,0,28.1,18.4,136,1003.2,16.9,20.8,228.4,19.6,7,30,2023-09-09T06:07:04,2023-09-09T18:40:46,0.81,Rain,Clear conditions throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-10,33.9,26,29.3,44.2,26,34.3,25.4,80.4,1.2,100,37.5,rain,0,0,22.3,12.6,138.2,1001.7,28.4,20.7,207.4,18,7,10,2023-09-10T06:07:39,2023-09-10T18:39:30,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-11,34.5,26.4,30,44.2,26.4,35.6,25.1,75.8,0.1,100,4.17,rain,0,0,21.6,9.7,133.9,1002.1,31,20.8,219.4,18.9,8,30,2023-09-11T06:08:13,2023-09-11T18:38:14,0.87,"Rain, Partially cloudy",Becoming cloudy in the afternoon with late afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-12,33.9,27.8,30.5,45,33,38.9,26.7,80.6,1.1,100,45.83,rain,0,0,24.5,10.1,88.3,1001.9,48.4,20.7,167.8,14.5,6,60,2023-09-12T06:08:47,2023-09-12T18:36:58,0.91,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-13,34.5,28.4,30.8,47.7,35,40.5,27.4,82.7,1.4,100,29.17,rain,0,0,24.1,11.9,101.6,1002,49.7,20.5,196,16.9,7,60,2023-09-13T06:09:21,2023-09-13T18:35:41,0.94,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-14,35.2,28.8,30.9,50.7,37.2,41.5,27.8,83.8,13.1,100,41.67,rain,0,0,27.7,10.8,118.3,1003.1,48.9,21.5,139.1,12.1,6,60,2023-09-14T06:09:55,2023-09-14T18:34:25,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-15,30.1,25.7,27.7,40.1,25.7,32.2,26,90.6,49.2,100,58.33,rain,0,0,28.8,11.2,112.5,1004.9,88.9,20.1,132.1,11.4,7,60,2023-09-15T06:10:29,2023-09-15T18:33:08,0,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-16,33.2,25.1,28.6,43.4,25.1,33.1,25.5,84.6,3.3,100,20.83,rain,0,0,22.3,5.8,101.6,1004.9,37.8,20.7,203.6,17.4,8,60,2023-09-16T06:11:04,2023-09-16T18:31:51,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-17,29.3,25.7,26.8,35.7,25.7,28.6,25.3,91.6,16.1,100,79.17,rain,0,0,23.8,10.1,51.8,1004.1,85.1,20.5,99.8,8.5,6,30,2023-09-17T06:11:38,2023-09-17T18:30:34,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-18,31.6,25.1,27.9,39.6,25.1,31.2,25.1,85.3,4.8,100,58.33,rain,0,0,40,14.8,54.1,1004,53.7,19.2,195.3,16.9,7,10,2023-09-18T06:12:12,2023-09-18T18:29:17,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-19,30.1,26.6,27.9,37.4,26.6,32.1,25.5,87.3,3.8,100,54.17,rain,0,0,24.1,11.2,42.2,1006.4,83.2,17.3,173.2,14.9,6,30,2023-09-19T06:12:46,2023-09-19T18:28:00,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-20,33.3,26,29,43.1,26,33.7,25.3,81.5,2.2,100,20.83,rain,0,0,20.5,22.3,3.5,1006,41.7,20.5,204.6,17.6,7,30,2023-09-20T06:13:21,2023-09-20T18:26:42,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-21,34.5,26.5,29.9,44.2,26.5,36.2,26.2,81.6,0.2,100,8.33,rain,0,0,22,9.7,305.2,1005.1,13.9,21.5,225.6,19.5,8,30,2023-09-21T06:13:55,2023-09-21T18:25:25,0.22,Rain,Clear conditions throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-22,33.4,26.7,29,44.6,26.7,34.9,26,84.6,0.5,100,12.5,rain,0,0,20.9,7.6,129.5,1005.2,21.3,19.7,214.3,18.5,8,30,2023-09-22T06:14:30,2023-09-22T18:24:08,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-23,30.9,22.1,26.7,38,22.1,28.7,24.3,87.3,8,100,33.33,rain,0,0,21.6,8.6,14.2,1006.4,41.6,19.9,179,15.5,7,30,2023-09-23T06:15:05,2023-09-23T18:22:51,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-24,30.6,24.4,27.1,37.1,24.4,29.3,24.4,85.8,1.3,100,20.83,rain,0,0,25.2,9.7,280.2,1005.8,23.5,20.7,203.8,17.7,7,30,2023-09-24T06:15:40,2023-09-24T18:21:34,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-25,32.8,24,27.5,39.8,24,30.2,24.3,83.8,0.1,100,4.17,rain,0,0,19.4,8.6,6.3,1006.5,31.8,20.4,203.8,17.5,7,30,2023-09-25T06:16:15,2023-09-25T18:20:17,0.36,"Rain, Partially cloudy",Clearing in the afternoon with morning rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-09-26,32.9,23.7,27.8,38.8,23.7,30.4,23.9,81,0,0,0,,0,0,19.4,8.3,322,1007.6,7.8,20.6,235.6,20.4,8,30,2023-09-26T06:16:50,2023-09-26T18:19:01,0.39,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-09-27,33.1,23.6,27.5,38.2,23.6,29.4,23.3,80.1,0,0,0,,0,0,25.9,12.6,309.7,1007.4,1.8,20.8,238.2,20.7,8,10,2023-09-27T06:17:25,2023-09-27T18:17:44,0.43,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-09-28,33.8,22.2,27.4,38.4,22.2,29.6,23,79.1,0,0,0,,0,0,18.7,11.2,317.9,1006.6,0.4,21.5,239.6,20.7,8,10,2023-09-28T06:18:01,2023-09-28T18:16:28,0.46,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-09-29,34.3,22.5,27.8,38.5,22.5,29.7,22.9,76.9,0,0,0,,0,0,14.8,11.2,335.5,1006.4,3.2,20.8,241.4,20.9,8,10,2023-09-29T06:18:37,2023-09-29T18:15:12,0.5,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-09-30,33.6,22.6,26.9,36.1,22.6,27.9,21.7,75.9,0,0,0,,0,0,26.6,14.8,324.1,1006.6,2.6,20.7,240.6,20.9,8,10,2023-09-30T06:19:13,2023-09-30T18:13:56,0.53,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-01,33.3,20.8,26.2,36,20.8,26.9,20.6,74.9,0,0,0,,0,0,20.9,11.2,302.6,1006.1,1.7,20.8,239,20.7,8,10,2023-10-01T06:19:49,2023-10-01T18:12:41,0.56,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-02,33.1,19.6,25.7,33.4,19.6,26,19,70.9,0,0,0,,0,0,25.6,12.6,299.3,1006.8,2.5,20.8,241.1,20.8,8,10,2023-10-02T06:20:25,2023-10-02T18:11:25,0.59,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-03,32.9,19.3,25.5,34.7,19.3,26.1,19.4,72.4,0,0,0,,0,0,29.9,15.1,310.4,1007.5,0.5,20.7,237.1,20.6,8,10,2023-10-03T06:21:02,2023-10-03T18:10:11,0.63,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-04,33.8,20.3,26.4,36.6,20.3,27.1,20.4,73.5,0,0,0,,0,0,27,13,317.3,1007.7,0.4,20.6,234.4,20.2,8,10,2023-10-04T06:21:39,2023-10-04T18:08:56,0.66,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-05,34.7,21.2,26.6,37.1,21.2,27.4,20.8,74.5,0,0,0,,0,0,23.8,11.2,306.4,1006.8,2.5,20.6,234.1,20.2,8,10,2023-10-05T06:22:16,2023-10-05T18:07:42,0.69,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-06,34.1,22.8,27.5,36.4,22.8,28.8,21.3,71.5,0,0,0,,0,0,20.2,8.6,70.9,1005.4,0,20.5,230.8,20.1,8,10,2023-10-06T06:22:53,2023-10-06T18:06:29,0.75,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-07,34.4,21.7,27.6,39.5,21.7,29.7,21.9,73.2,0,0,0,,0,0,18,7.9,127.3,1006.7,0.5,20.6,224.2,19.1,8,10,2023-10-07T06:23:31,2023-10-07T18:05:16,0.76,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-08,34.7,23.9,28.4,42.4,23.9,31.5,23.3,74.7,0,0,0,,0,0,16.2,7.4,99,1007.2,7.1,20.7,218.2,18.9,8,10,2023-10-08T06:24:09,2023-10-08T18:04:03,0.79,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-09,34,24.1,28.5,40.3,24.1,31.6,23.7,76.6,0,0,0,,0,0,17.3,8.3,119.6,1007.8,22.6,20.6,212.4,18.4,7,10,2023-10-09T06:24:47,2023-10-09T18:02:51,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-10-10,32.8,21.9,26.2,35.8,21.9,27.3,20.5,72.3,0,0,0,,0,0,33.8,17.3,20.3,1010,5,21.6,213,18.3,8,10,2023-10-10T06:25:26,2023-10-10T18:01:39,0.85,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-11,32.3,20,25.3,33.7,20,25.8,19.5,73.6,0,0,0,,0,0,23,10.8,304.2,1010.5,0,20.7,222.8,19,8,10,2023-10-11T06:26:05,2023-10-11T18:00:28,0.89,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-12,32.8,18.9,25.4,34.4,18.9,26,19.6,73.6,0,0,0,,0,0,16.6,8.3,320.2,1011.6,0,20.6,219.2,19,8,10,2023-10-12T06:26:44,2023-10-12T17:59:18,0.92,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-13,32.7,21.1,25.8,34.7,21.1,26.4,19.7,71.4,0,0,0,,0,0,16.9,9.4,15.5,1012.3,0,20.7,216.6,18.8,8,10,2023-10-13T06:27:24,2023-10-13T17:58:08,0.95,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-14,31.3,21.2,25.5,33.5,21.2,26.3,20.4,75,0.8,100,8.33,rain,0,0,18,14.8,27.4,1011.6,17.1,20.7,198.3,17,7,10,2023-10-14T06:28:04,2023-10-14T17:56:59,0,Rain,Clear conditions throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-10-15,31.2,18.7,24.1,32.3,18.7,24.4,19.1,76,0.8,100,12.5,rain,0,0,34.9,12.6,342.6,1010.2,26.9,20.8,198.5,17.2,7,10,2023-10-15T06:28:45,2023-10-15T17:55:51,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"42077099999,42099099999,remote"
Punjab,2023-10-16,24.4,18.4,21.3,24.4,18.4,21.3,18,81.9,1.9,100,33.33,rain,0,0,54.7,28.1,109.1,1011.3,58.9,20.3,115.4,10,6,10,2023-10-16T06:29:26,2023-10-16T17:54:43,0.05,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-10-17,25.7,17.8,21,25.7,17.8,21,16.9,78.3,0,0,0,,0,0,24.1,12.2,54.7,1015.8,29,20.5,196.5,17,7,10,2023-10-17T06:30:07,2023-10-17T17:53:37,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-10-18,28.4,16.1,21.4,28.4,16.1,21.4,15.5,71.5,0,0,0,,0,0,24.1,12.2,312.5,1015.7,1.1,20.7,211.9,18.1,8,10,2023-10-18T06:30:48,2023-10-18T17:52:31,0.12,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-19,28.8,16.9,21.8,29.2,16.9,21.8,16.8,76.1,0,0,0,,0,0,19.4,7.9,306.2,1014.7,1.1,20.7,208,18,7,10,2023-10-19T06:31:30,2023-10-19T17:51:25,0.16,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-20,29.6,17.6,22.5,30.2,17.6,22.7,17.4,75.5,0,0,0,,0,0,18.7,7.9,317.4,1015.3,0.9,20.7,206.8,18,7,10,2023-10-20T06:32:13,2023-10-20T17:50:21,0.2,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-21,30.7,17.2,23,31.4,17.2,23.1,17.6,75.1,0,0,0,,0,0,16.9,7.2,337,1015.6,26.3,20.6,201.1,17.3,7,10,2023-10-21T06:32:55,2023-10-21T17:49:18,0.23,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-10-22,28,19.3,22.3,28.9,19.3,22.4,18.5,80.3,4,100,8.33,rain,0,0,23.4,9.4,348.2,1016.3,71.4,21.1,147.7,12.9,5,10,2023-10-22T06:33:39,2023-10-22T17:48:15,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-10-23,30.8,17.8,23.1,30.8,17.8,23.2,17.5,74.3,0.3,100,4.17,rain,0,0,25.9,12.6,325.6,1014.7,14.9,20.7,199.3,17.3,7,10,2023-10-23T06:34:22,2023-10-23T17:47:14,0.3,Rain,Clear conditions throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-10-24,30.5,17.4,23.1,30.7,17.4,23.2,17.5,74.2,0.2,100,4.17,rain,0,0,19.1,9.4,323.6,1013.9,4.5,20.6,199.2,17.4,7,10,2023-10-24T06:35:06,2023-10-24T17:46:13,0.34,Rain,Clear conditions throughout the day with afternoon rain.,rain,"42077099999,42099099999,remote"
Punjab,2023-10-25,30.9,17.6,23.1,30.8,17.6,23.2,16.7,70.3,0,0,0,,0,0,20.2,11.2,318.8,1014.6,0,21.5,203.3,17.5,7,10,2023-10-25T06:35:51,2023-10-25T17:45:14,0.37,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-26,31.4,17.1,22.8,30.9,17.1,22.8,16.1,70.4,0,0,0,,0,0,23.8,11.2,323.1,1014.3,0,20.6,287.8,24.8,7,10,2023-10-26T06:36:36,2023-10-26T17:44:15,0.41,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-27,31.1,16.5,23.2,31,16.5,23.3,14.1,60.3,0,0,0,,0,0,22.3,10.8,325.5,1013.3,8.3,20.6,197.7,17.1,7,10,2023-10-27T06:37:21,2023-10-27T17:43:18,0.44,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
Punjab,2023-10-28,30,17.7,23.1,30.9,17.7,23.4,18.4,77.4,0,0,0,,0,0,20.9,9,328.4,1013.7,70.4,20.5,185.1,16.1,7,10,2023-10-28T06:38:07,2023-10-28T17:42:21,0.48,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"42077099999,42099099999,remote"
Punjab,2023-10-29,30.6,18.7,23.2,31.6,18.7,23.4,18.7,78.5,0,0,0,,0,0,18.4,8.6,338.8,1013.8,19.7,20.5,190.6,16.4,7,10,2023-10-29T06:38:53,2023-10-29T17:41:26,0.5,Clear,Clear conditions throughout the day.,clear-day,"42077099999,42099099999,remote"
